lat,lng
33.06,-84.09
30.53,-88.17
38.2,-75.69
32.7,-114.65
29.99,-90.15
42.88,-124.07
33.87,-111.3
33.39,-112.11
40.87,-85.49
32.26,-80.9
32,-80.85
32.76,-111.66
41.69,-72.95
38.27,-85.96
40.12,-74.05
30.67,-88.1
30.7,-88.16
30.44,-89.11
42.88,-112.44
41.71,-86.52
25.84,-80.27
30.39,-88.98
30.4,-88.89
33.34,-79.97
30.54,-87.9
41.26,-72.94
35.08,-78.89
38.25,-104.63
41.33,-72.95
45.92,-116.11
30.69,-88.07
30.67,-88.11
40.33,-76.9
39.92,-79.67
30,-90.18
25.96,-80.31
26.57,-81.94
32.66,-114.41
32.17,-110.97
33.65,-112.43
30.1,-91.01
25.76,-80.23
38.46,-105.2
38.44,-122.75
30.13,-83.58
30.39,-91.17
46.23,-91.3
47.5,-111.29
47.67,-117.36
30.5,-88.86
30.76,-88.08
32.05,-81.1
46.83,-119.04
42.98,-78.8
38.45,-121.42
36.19,-115.12
25,-80.53
25.91,-80.34
32.85,-83.66
34.11,-77.88
36.12,-81.77
30.44,-91.05
30.27,-87.68
39.93,-75.13
45.81,-94.92
46.58,-121.69
44.78,-122.11
38.49,-122.89
32.58,-96.31
33.12,-97.02
29.76,-95.39
30.3,-87.55
41.29,-72.28
39.92,-75.26
39.62,-79.96
27.51,-97.88
30.64,-96.36
30.06,-90.48
35.48,-97.49
36.68,-97.03
30.81,-88.08
34.23,-84.16
47.65,-122.61
33.33,-105.7
26.11,-80.22
27.23,-80.24
39.63,-79.95
37.94,-81.8
40.88,-72.94
33.87,-84.65
27.07,-82.17
25.74,-80.3
30.27,-81.76
39.21,-74.71
26.18,-80.15
36.98,-76.41
27.77,-82.71
41,-73.67
41.31,-88.14
28.24,-97.33
32.51,-97.35
32.81,-79.96
26.14,-80.14
26.62,-81.97
39.38,-74.41
40.98,-72.12
27.51,-99.51
47.58,-122.29
36.19,-92.29
37.31,-89.52
36.6,-89.52
29.98,-90.09
30.2,-92.03
30.44,-90.22
38.55,-86.62
28.63,-96.62
30,-95.73
29.87,-95.4
32.38,-95.34
30.42,-90.16
32.06,-81.11
32.06,-81.1
32.06,-81.11
32.05,-81.14
33.27,-86.36
33.16,-86.25
30.71,-88.11
33.59,-84.28
32.02,-80.86
31.57,-84.18
32.05,-81.07
33.96,-83.43
33.9,-84.55
32.06,-81.04
32.59,-82.34
37.73,-122.15
25.64,-80.35
40.02,-75.25
40.71,-74.02
40.83,-73.34
30.61,-88.08
27.23,-80.85
36.28,-76.98
35.05,-77
34.15,-77.92
34.19,-77.84
41.25,-95.94
36.98,-76.42
35.24,-100.6
32.36,-94.87
32.01,-97.13
27.53,-97.87
29.58,-95.47
29.22,-94.94
42.61,-91.65
28.52,-81.4
26.14,-80.13
25.71,-80.34
25.75,-80.3
26.41,-80.1
25.76,-80.42
25.83,-80.24
27.4,-80.33
25.86,-80.27
28.5,-81.29
25.79,-80.25
26.48,-80.06
38.26,-84.76
30.56,-87.71
30.68,-88.07
42.29,-123.06
40.84,-73.68
32.71,-102.68
29.74,-95.33
30.13,-94.15
32.45,-95.71
29.73,-95.29
41.57,-71.86
39.95,-75.2
41.08,-74.37
25.68,-80.34
25.88,-80.29
25.71,-80.37
26.78,-80.08
25.87,-80.24
37.87,-81.49
40.06,-80.72
40.87,-73.87
30.36,-88.55
32.18,-80.71
42.25,-71.06
30.4,-87.77
40.72,-74.07
36.18,-81.66
45.7,-121.52
46.98,-123.83
46.27,-119.3
40.24,-74.09
39.94,-74.07
40.23,-74
40.35,-74.06
39.51,-85.75
27.21,-80.83
28.52,-96.49
36.75,-98.15
38.37,-75.16
42.81,-89.13
35.14,-89.99
35.01,-80.94
30.56,-95.22
29.29,-94.8
32.73,-97.35
28.8,-81.3
30.72,-88.19
25.86,-80.12
47,-108.35
30.73,-88.08
40.8,-96.69
46.58,-120.52
48.33,-116.52
48.92,-117.78
38.32,-103.78
47.17,-113.49
41.7,-88.15
30.74,-88.07
30.6,-88.18
30.73,-88.17
46.22,-119.09
41.71,-87.55
41.79,-87.64
38.27,-104.59
42.76,-104.44
29.81,-95.43
30.06,-95.49
29.74,-95.31
29.22,-81.04
26.27,-81.81
30.97,-87.43
35.42,-89.67
44.79,-104.64
41.3,-105.59
38.22,-103.76
29.68,-95.47
48.04,-122.77
35.09,-78.96
40.37,-85.21
46.61,-120.53
40.72,-73.21
25.97,-80.23
26.17,-80.18
34.51,-85.84
31.21,-81.77
25.99,-80.27
33.8,-81.94
29.93,-90.11
27.42,-82.5
55.69,-132.53
33.34,-105.66
36.64,-106.57
36.2,-115.15
36.65,-105.97
32.69,-103.13
36.94,-76.24
29.8,-95.33
30.4,-90.11
29.96,-90.12
29.99,-90.19
29.97,-90.12
29.93,-90.1
29.96,-90.09
29.93,-90.13
25.76,-80.37
26.29,-80.12
40.3,-75.87
41.13,-77.45
32.79,-79.95
32.37,-98.17
34.6,-78.63
29.69,-95.49
30.32,-87.75
30.56,-89.65
30.34,-97.79
25.45,-80.45
25.85,-80.25
26.25,-80.18
25.85,-80.31
25.75,-80.29
25.89,-80.2
25.46,-80.42
35.89,-79.89
26.13,-80.12
40.21,-74.24
27.53,-99.5
28.71,-100.5
30.43,-95.58
26.33,-98.17
32.7,-96.99
35.86,-78.6
31.86,-82.59
46.19,-91.88
44.18,-88.49
26.61,-80.06
27.62,-97.22
39.36,-74.45
30.23,-92.03
32.73,-97.43
29.9,-90.39
30.26,-93.18
32.74,-97.14
32.86,-96.55
31.12,-97.68
39.84,-74.2
40.74,-74.24
39.14,-74.7
39.34,-74.51
41.87,-74.71
39.27,-74.59
41.28,-70.11
47.51,-111.32
43.13,-115.71
43.03,-108.38
28.17,-82.79
29.65,-82.35
27.29,-82.51
47.72,-120.72
26.2,-80.15
26.03,-80.14
25.96,-80.34
39.39,-79.02
36.82,-76.31
39.65,-79.86
30.24,-93.38
30.18,-92.05
30.23,-93.19
30.06,-90.51
29.59,-95.48
36.81,-76.28
26.32,-80.17
26.06,-80.2
32.31,-90.22
29.8,-95.39
31.06,-97.64
28.45,-96.41
32.73,-97.4
32.79,-96.76
29.67,-95.33
29.66,-95.34
29.79,-95.34
30.05,-95.36
30.29,-97.73
29.37,-94.95
30.17,-96.41
33.62,-96.6
29.09,-95.29
31.98,-81.08
33.72,-85.15
30.54,-92.1
30.21,-92.01
30.2,-92.07
30.22,-93.2
30.12,-92.5
29.97,-90.37
30.21,-93.19
32.63,-93.29
30.22,-92.36
26.19,-97.75
29.84,-95.67
29.28,-94.8
39.66,-105.3
27.82,-97.07
33.44,-94.07
40.43,-74.24
40.63,-73.74
29.74,-95.33
29.75,-95.41
29.67,-95.35
38.96,-74.9
28.48,-81.36
25.77,-80.26
31.12,-99.34
27.52,-99.51
33.7,-84.15
32.06,-81.11
30.76,-81.57
30.63,-88.18
29.02,-95.43
30.71,-88.07
30.91,-90.23
30.18,-92.06
30.49,-90.09
29.9,-90.39
30.4,-89.1
30.24,-93.36
30.16,-93.28
29.8,-95.11
29.75,-95.63
25.74,-80.32
29.9,-90.06
39.61,-84.09
40.77,-84.2
40.01,-83.07
41.23,-80.76
41.32,-80.88
41.65,-83.61
39.77,-84.23
38.86,-75.25
38.56,-75.08
38.7,-75.08
38.47,-75.05
38.71,-75.1
38.51,-75.11
38.7,-75.11
38.51,-75.06
38.71,-75.1
38.71,-75.09
38.73,-75.12
39.79,-75.7
33.35,-111.89
38.51,-75.06
33.39,-112.04
31.42,-109.88
32.06,-110.71
32.93,-109.2
33.48,-112.17
40.23,-111.64
26.65,-81.84
40.84,-72.57
39.76,-87.23
35.71,-78.63
35.25,-81.2
34.45,-79.33
34.85,-80.83
34.36,-80.08
36.74,-75.94
36.49,-87.36
34.05,-79.6
35.33,-77.73
39.39,-74.4
36.87,-76.14
31.44,-109.91
41.63,-87.19
32.84,-104.4
33.76,-85.81
34,-79.6
34.8,-82.27
31.22,-81.37
48.07,-124.04
33.45,-112.13
35.62,-103.11
36.69,-95.65
33.46,-112.06
40.75,-122.03
40.38,-77.01
47.94,-118.87
35.56,-97.63
42.08,-71.03
41.71,-72.21
30.8,-88.53
26.23,-80.23
32.05,-81.09
28.1,-82.47
46.42,-105.85
30.31,-89.34
41.04,-85.1
47.11,-122.42
41.22,-73
25.76,-80.22
25.76,-80.42
36.08,-79.8
31.97,-81.13
32,-80.99
34,-78.83
38.62,-122.83
32.25,-80.74
32.86,-79.99
39.28,-74.56
40.71,-89.42
47.2,-124.2
27.23,-80.27
42.87,-78.81
33.39,-112.14
33.33,-112.48
41.34,-71.73
36.82,-121.71
34.13,-118.39
34.45,-119.57
33.3,-83.96
39.87,-79.49
29.93,-90.05
39.95,-74.08
39.92,-120.86
40.62,-73.64
37.74,-119.62
27.94,-82.51
31.06,-89.19
46.81,-114.05
46.81,-114.05
37.48,-119.76
42.2,-74.2
41.63,-86.23
40.2,-85.49
37.96,-87.52
43.95,-116.92
31.27,-81.5
26.19,-81.8
25.89,-80.16
34.85,-119.17
40.2,-84.84
41.7,-86.26
38.51,-123
26.24,-97.99
29.67,-94.88
26.22,-98.17
31.7,-106.31
26.08,-97.23
39.1,-74.72
40.56,-73.92
40.78,-72.68
30.12,-94
41.13,-104.74
44.85,-116.04
25.88,-80.33
28.47,-81.92
29.91,-90.36
30.4,-88.98
36.7,-101.47
47.68,-122.21
39.05,-120.13
26.24,-81.81
26.35,-81.82
30.05,-90.26
30.86,-88.04
25.68,-80.42
26.69,-80.23
26.66,-81.89
30.76,-81.58
33.16,-117.35
41.55,-73.92
29.98,-90.09
30.05,-89.97
30.01,-90.21
26.28,-80.12
30.4,-89.02
30.59,-84.59
30.48,-89.69
30.41,-88.56
26.02,-80.13
32.15,-80.76
32.45,-80.9
28.73,-82.3
44.21,-123.03
47.37,-122.19
30.66,-88.29
26.18,-81.79
25.99,-80.23
30.45,-87.19
41.61,-70.43
32.59,-80.17
25.89,-80.13
38.57,-122.63
25.76,-80.22
32.77,-79.94
32.44,-80.68
43.33,-83.83
26.56,-81.92
25.61,-80.32
33.99,-118.47
38.45,-75.05
61.19,-149.73
34.51,-120.25
33.64,-117.18
33.49,-105.63
27.19,-81.99
29.86,-94.31
28.56,-81.54
30.26,-87.7
25.64,-80.3
28.55,-81.28
28.48,-81.42
25.69,-80.29
35,-81.22
28.5,-81.4
29.33,-94.95
29.54,-95.04
30.04,-93.87
28.58,-81.4
26.21,-80.1
33.6,-79.03
32,-80.85
31.97,-81.24
36.59,-89.61
29.64,-95.23
29.71,-95.32
31.86,-103.1
27.57,-99.49
32.79,-97.26
29.89,-95.71
29.75,-95.33
29.3,-94.92
29.58,-95.53
29.4,-94.9
30.14,-96.26
30.16,-85.77
26.81,-80.33
30.2,-85.76
29.19,-82.12
25.76,-80.22
30.09,-90.5
39.28,-74.57
40.45,-74.17
40.77,-73.74
42.88,-100.55
40.24,-105.34
33.79,-116.46
26.39,-80.19
48.57,-123.17
40.02,-74.05
25.61,-80.34
38.12,-122.58
38.55,-122.46
29.67,-95.34
32.7,-96.78
25.75,-80.27
32.01,-80.84
32.81,-81.95
32.07,-81.09
41.69,-69.97
29.44,-94.66
29.56,-95.55
29.33,-94.93
29.46,-94.62
46.82,-96.8
28.67,-96.65
29.82,-95.34
32.08,-98.56
25.56,-80.34
38.99,-74.82
25.76,-80.19
34.3,-77.76
39.3,-76.59
25.65,-80.32
39.77,-121.88
38.51,-122.77
29.96,-94.01
29.32,-94.94
29.97,-93.99
29.32,-94.77
28.14,-96.98
39.49,-105.53
42.63,-70.63
39.29,-74.56
33.73,-84.15
32.02,-80.84
31.99,-81.27
32.52,-81.53
31.99,-81.05
32.12,-81.51
31.99,-81.06
32.86,-83.72
43.59,-110.76
44.94,-93.12
42.42,-88.18
44.81,-93.41
26.18,-98.05
29.69,-95.62
29.59,-95.22
29.56,-95.03
29.99,-93.95
29.69,-95.61
29.63,-95.47
29.7,-95.62
29.62,-95.48
29.86,-93.95
29.73,-95.62
29.87,-93.92
29.74,-95.42
29.69,-98.13
27.6,-97.24
25.69,-80.17
32.04,-81.29
42.61,-70.65
33.6,-78.98
26.27,-80.1
40.74,-73.53
33.09,-79.47
25.63,-80.32
37.35,-77.98
31.77,-95.62
40.63,-74.39
37.57,-122.38
29.55,-95.03
30.3,-87.56
31.24,-81.52
33.9,-84.92
31.16,-81.38
30.93,-81.72
34.59,-79.67
39.82,-75.28
39.09,-74.87
39.39,-74.4
39.34,-74.49
39.25,-74.62
39.37,-74.45
39,-74.81
39.27,-74.58
38.98,-74.82
30.1,-93.78
29.42,-94.93
29.93,-93.93
29.28,-94.84
29.03,-95.38
42.23,-73.88
28.32,-97.28
30.08,-94.17
40.06,-74.06
33.64,-116.25
37.39,-76.9
37.71,-77.55
36.39,-121.87
37.85,-122.48
38.42,-122.92
29.91,-95.44
32.02,-80.86
33.57,-84.4
31.67,-81.85
33.18,-84.26
32.06,-81.08
31.77,-84.44
29.04,-95.39
29.94,-96.25
29.4,-94.91
29.28,-94.8
29.31,-94.79
29.16,-95.62
29.26,-94.85
42.1,-71.17
38.99,-74.81
39.34,-74.5
30.63,-88.22
31.52,-83.83
41.92,-72.1
25.88,-80.13
29.13,-95.65
41.84,-93.53
34.01,-118.82
32.01,-80.85
31.14,-81.38
41.68,-70.92
32.02,-80.85
29.99,-93.96
28.03,-81.95
30.49,-84.28
43.13,-87.97
44.03,-123.08
42.92,-78.75
41.17,-73.14
29.05,-95.42
29.47,-95.03
44.44,-83.33
47.65,-117.4
47.72,-120.72
47.66,-117.17
35.03,-90.05
40.43,-75.84
38.58,-77.3
31.29,-81.35
32.01,-80.97
27.18,-80.19
31.9,-86.17
29.35,-100.88
32.94,-96.46
34.81,-102.41
32.71,-96.8
29.32,-94.94
28.97,-95.38
32.87,-97.55
28.44,-99.76
31.71,-106.34
32.73,-96.9
25.84,-80.12
47.16,-122.55
46.08,-123
26.44,-80.14
30.3,-89.37
26.82,-80.08
30.42,-89.05
26.61,-80.16
30.35,-89.16
48.49,-122.83
35.25,-79.34
35.3,-77.56
28.5,-81.06
38.25,-76.97
26.58,-81.9
30.23,-87.95
25.98,-80.19
35.1,-78.87
36.72,-78.66
37.93,-75.36
41.51,-90.41
29.93,-90.09
34.11,-118.76
33.74,-117.78
39.03,-123.69
37.47,-77.5
37.44,-77.65
37.56,-77.46
44.66,-93.22
37.73,-109.37
47.63,-122.1
26.13,-80.32
30.41,-90.12
30.65,-90.24
25.56,-80.35
26.03,-80.22
26.01,-80.26
26.57,-80.05
31.83,-86.62
33.42,-84.4
33.76,-84.31
44.49,-108.05
41.07,-112.04
40.64,-74.22
41.05,-72.33
40.63,-74.12
40.58,-73.86
40.04,-75.81
47.69,-117.46
37.93,-75.35
25.9,-80.18
26.42,-80.07
25.77,-80.31
25.97,-80.12
25.89,-80.33
40.3,-97.68
38.22,-103.75
26.52,-80.1
26.95,-82.23
42.33,-73.85
39.04,-119.94
26.01,-80.27
40.24,-121.21
35.75,-120.99
32.58,-80.17
25.68,-80.44
42.55,-92.47
30.13,-97.79
29.97,-90.06
37.08,-93.32
41.8,-88.02
36.06,-78.44
39,-74.79
30.4,-89.01
30.41,-88.98
42.96,-71.62
41.55,-87.71
25.94,-80.2
36.14,-115.25
40.67,-73.98
47.12,-118.38
47.65,-117.31
32.22,-81.07
32.78,-79.94
32.76,-79.99
36.9,-95.93
29.93,-90.12
39.12,-120.16
29.29,-94.8
32.42,-97.78
29.28,-94.82
29.72,-95.54
29.14,-95.05
31.99,-96.17
28.05,-97.03
29.77,-95.7
30.17,-95.44
29.68,-95.28
29.2,-94.94
29.86,-95.29
29.79,-95.59
31.94,-106.6
25.95,-80.26
28.25,-81.29
38.53,-122.72
37.1,-119.32
39.06,-74.76
40.57,-73.86
41.72,-73.97
32.45,-84.97
37.92,-122.55
27.47,-80.35
30.54,-87.75
33.61,-78.98
27.29,-80.36
25.67,-80.31
39.16,-74.69
41.1,-73.42
41.66,-70.09
42.18,-70.73
32.67,-80.04
36.91,-76.1
40.38,-80.03
30.01,-90.16
30.02,-90.17
30.27,-87.71
34.45,-119.66
34.09,-118.41
39.27,-121
29.61,-95.12
25.86,-80.3
26.44,-80.1
29.98,-82.49
37.51,-122.28
29.6,-95.24
37.27,-122.05
39.18,-89.66
38.81,-77.14
26.2,-80.21
42.76,-104.46
38.78,-104.8
39.74,-105.05
39.65,-105
31.78,-95.64
31.84,-96.79
31.6,-97.08
30.93,-97.23
35.67,-101.4
30.94,-81.71
30.28,-87.53
34.87,-87.7
41.89,-87.62
44.95,-89.64
44.4,-85.32
38.66,-87.2
41.28,-72.81
30.93,-91.45
29.95,-90.11
33.91,-84.28
34.74,-82.24
30.3,-87.61
30.44,-88.34
36.43,-76.63
33.56,-79.03
33.12,-82.04
30.21,-81.37
39.36,-74.46
29.73,-95.52
28.95,-95.36
28.72,-95.94
30.03,-93.83
29.95,-93.92
29.52,-95.22
29.29,-94.82
29.2,-94.95
29.28,-94.81
29.34,-95.07
26.35,-80.1
25.75,-80.29
39.36,-119.84
36.79,-76.19
29.36,-94.96
29.4,-94.9
42.52,-113.69
32.96,-96.34
34.35,-89.53
30.25,-93.19
30.62,-88.11
32.13,-80.81
39.19,-74.66
25.97,-80.16
39.82,-74.99
39.03,-74.94
39.33,-74.51
39.97,-74.11
38.99,-74.83
33.1,-85.01
28.25,-81.43
30.5,-89.72
32.7,-97.13
30.27,-87.68
38.53,-90.34
44.26,-70.86
25.88,-80.18
25.74,-80.22
26.1,-80.19
26.23,-80.16
38.34,-122.27
37.37,-122.22
39.28,-74.59
40.15,-74.4
39.87,-74.14
39.36,-74.44
27.92,-82.26
28.06,-81.96
27.83,-81.53
27.87,-82.68
28.47,-82.21
28.71,-81.51
28.33,-81.43
40.19,-75.49
40.12,-76.56
26.69,-80.05
30.94,-87.1
30.43,-83.3
41.46,-70.61
37.23,-107.07
47.19,-122.42
41.84,-89.48
25.64,-80.32
26.41,-80.2
28.03,-82.38
30.4,-81.73
29.98,-90.08
29.97,-93.97
29.31,-96.09
39.53,-104.96
41.47,-82.18
39.81,-82.08
34.53,-111.79
33.64,-112.13
33.46,-112.01
33.36,-112.06
35.02,-110.69
33.45,-112.03
33.39,-110.87
34.15,-114.29
33.4,-112.08
38.6,-75.23
32,-109.89
32.71,-114.63
33.46,-112.14
32.69,-114.63
33.45,-112.04
33.42,-111.81
32.17,-110.97
31.45,-109.93
32.27,-110.96
31.63,-110.33
33.44,-112.03
34.55,-112.47
34.39,-111.47
33.41,-111.65
33.29,-111.12
46.7,-120.56
47.37,-110.91
42.61,-114.76
46.06,-118.34
42.99,-116.09
46.8,-123.06
46.93,-116.93
46.13,-112.96
46.12,-112.95
46.65,-120.53
45.73,-120.88
45.68,-121.4
33.38,-104.52
33.19,-104.38
33.32,-104.52
47.6,-117.33
41.17,-110.46
41.24,-105.73
45.74,-107.6
42.1,-111.88
33.4,-104.51
39.76,-104.43
37.13,-113.52
41.11,-114.96
46.98,-123.89
42.2,-121.74
48.18,-117.04
33.41,-104.54
32.63,-105.69
39.68,-110.81
41.6,-109.15
44.35,-106.7
38.43,-105.24
38.78,-102.42
33.39,-104.56
43.6,-123.29
42.53,-114.36
41.14,-104.83
41.1,-104.8
37.07,-106.01
38.04,-103.72
48.28,-114.47
46.6,-120.48
45.35,-111.73
41.56,-72.23
39.25,-75.03
29.97,-90.06
35.28,-77.59
29.95,-90.12
38.41,-82.46
46.07,-118.35
47.67,-117.44
39.46,-87.4
30.63,-92.75
38.03,-87.54
48.1,-122.4
29.92,-90.1
29.95,-90.13
29.96,-90.14
34.23,-77.94
32.17,-81.32
31.02,-87.49
30.29,-87.64
33.74,-84.34
33.73,-84.41
31.14,-81.4
33.43,-112.13
33.39,-111.98
32.95,-112.7
32.7,-114.65
32.43,-80.68
35.03,-110.7
34.14,-85.1
40.3,-73.99
32.65,-114.41
33.49,-112.06
35.22,-109.33
33.96,-109.26
33.46,-112.12
35.03,-110.7
25.88,-80.27
25.7,-80.28
35.9,-87.02
29.97,-90.03
41.71,-72.22
40.77,-73.09
25.79,-80.19
29.97,-90.08
45.32,-111.73
30.69,-88.16
47.69,-117.45
41.65,-70.93
34.24,-78
40.6,-75.48
47.66,-116.14
47.51,-111.3
29.98,-90.06
29.93,-90.36
27.22,-81.87
41.84,-89.5
40.28,-86.5
29.89,-91.07
46.67,-120.99
34.42,-119.67
32.03,-80.97
39.99,-75.16
41.79,-107.24
30.02,-90
26.66,-81.83
28.81,-82.28
30.72,-88.09
29.92,-90.05
31.14,-81.4
30.25,-88.11
41.83,-90.21
24.56,-81.78
25.73,-80.29
35.73,-91.63
40.42,-111.31
30.52,-87.9
32.08,-82.11
39.85,-75.14
32.17,-81.91
30.32,-87.54
47.28,-117.16
42.71,-122
26.2,-81.74
25.75,-80.33
40.48,-85.96
39.2,-120.23
46.45,-108.55
33.61,-81.72
33.39,-104.51
33.4,-104.53
33.41,-110.84
32.17,-110.93
36.17,-115.1
36.54,-105.28
35.16,-103.72
36.53,-105.67
32.44,-104.23
33.52,-84.03
38.98,-95.25
35.73,-97.98
38.11,-121.5
29.9,-90.35
30.71,-88.2
39.05,-95.86
42.99,-85.06
29.3,-94.79
47.67,-120.64
46.61,-120.53
31.11,-97.76
33.13,-95.6
32.81,-97.26
49.31,-95.09
26.19,-80.15
26.14,-98
29.03,-95.43
32.39,-99.76
30.92,-94
30.91,-94.04
32.82,-97.56
30.03,-90.12
29.98,-90.09
47.53,-121.81
38.98,-74.83
30.26,-81.76
26.36,-80.1
33.18,-86.3
40.43,-74.1
37.3,-121.98
36.41,-78.18
36.89,-89.6
42.34,-83.02
38.98,-79.13
26.48,-81.81
26.01,-80.18
26.02,-80.15
40.58,-74.52
39.21,-78.15
26.26,-81.8
32.88,-79.99
34.33,-79.33
25.93,-81.71
31.3,-89.84
26.61,-81.88
30.4,-88.9
26.14,-80.14
30.38,-87.7
32.09,-96.48
33.21,-96.66
25.74,-80.22
37.6,-77.35
31.82,-106.45
26.1,-80.19
38.51,-90.34
30.11,-91.08
29.94,-90.11
29.95,-90.12
30.48,-90.03
30.48,-90.1
30.47,-90.97
30.1,-90.99
41.04,-85.14
29.65,-95.48
32.73,-97.34
29.79,-95.16
29.69,-95.58
30.46,-90.22
32.07,-81.09
32.07,-81.12
32.06,-81.11
32.05,-81.13
32.05,-81.11
32.07,-81.12
32.11,-81.17
33.45,-86.9
32.06,-81.1
34.93,-83.41
32.05,-81.06
31.59,-84.23
30.38,-88.16
33.66,-84.4
33.54,-85.27
33.33,-96.96
25.75,-80.31
25.77,-80.29
25.85,-80.31
25.74,-80.29
25.79,-80.14
28.07,-80.69
41.02,-71.98
40.83,-73.04
30.65,-88.16
30.7,-88.06
26.1,-80.22
28.67,-81.25
26.18,-81.79
29.39,-94.92
28.7,-100.46
32.83,-79.8
35.05,-77
30.72,-94.03
27.3,-97.66
30.36,-97.71
25.7,-80.38
26.92,-80.13
26.04,-80.14
25.86,-80.26
25.69,-80.32
25.75,-80.23
25.95,-80.28
26.02,-80.19
25.76,-80.26
25.72,-80.35
28.53,-81.4
25.81,-80.37
26.71,-80.06
25.69,-80.42
24.55,-81.8
27.99,-82.29
25.76,-80.23
26.24,-80.11
28.79,-81.26
30.7,-88.07
30.41,-88.8
32.33,-95.31
32.4,-94.84
29.84,-95.55
32.85,-96.66
33.2,-96.69
32.41,-99.5
40.76,-74.23
39.07,-74.88
25.58,-80.33
28.52,-81.39
28.52,-81.32
26.59,-81.94
36.82,-76.44
40.63,-74.24
32.79,-79.87
40.64,-74.12
32.02,-80.86
47.68,-117.29
46.07,-118.33
34.42,-119.73
40.63,-74.4
40.44,-74.12
28.04,-82.43
30.46,-83.41
40.17,-111.04
29.73,-95.24
29.8,-95.26
29.97,-93.91
36.42,-97.93
30.42,-86.66
32.82,-96.77
29.7,-96.55
29.29,-94.79
26.19,-97.7
30.98,-88.12
27.15,-80.18
25.54,-80.41
25.76,-80.3
30.43,-95.72
37.39,-107.57
41.85,-87.68
41.88,-88.07
30.63,-88.09
30.67,-88.06
41.04,-106.17
48.77,-116.36
30.4,-91.08
38.11,-103.51
30.04,-95.48
26.67,-81.66
39.87,-74.91
28.53,-81.31
38.11,-103.87
42.88,-88.28
25.91,-80.18
26.02,-80.2
25.8,-80.22
34.82,-87.67
26.15,-80.17
34.34,-80.09
35.22,-80.77
35.82,-83.58
42.37,-71.11
29.86,-90.07
35.04,-106.73
35.69,-105.37
32.83,-104.42
35.49,-105.67
36.15,-115.12
35.12,-84.88
30.5,-90.08
29.92,-90.36
29.93,-90.11
30.32,-90.81
29.96,-90.14
47.45,-120.33
25.79,-80.25
26.08,-81.7
26.34,-81.79
35.44,-80.76
26.19,-80.26
30.61,-88.11
40.08,-74.57
33.91,-78.08
32.79,-79.94
41.01,-110.87
32.98,-80
25.98,-80.15
26.67,-80.12
25.75,-80.32
25.75,-80.36
25.88,-80.2
37.95,-86.74
40,-75.23
30.47,-84.22
26.24,-80.16
25.77,-80.32
30.05,-95.34
48.19,-114.29
30.03,-95.53
25.66,-80.43
25.91,-80.32
29.88,-95.35
32.76,-96.66
29.62,-95.26
29.71,-95.27
26.18,-98.23
31.95,-95.25
31.96,-95.25
31.86,-82.62
40.58,-98.38
40.65,-97.29
26.19,-80.17
25.77,-80.33
41.42,-86.83
45.04,-122.66
29.93,-90.36
30.82,-92.01
30.26,-91.89
31.35,-93.61
29.98,-90.12
30.25,-93.2
30.19,-92.06
30.05,-90.69
30.24,-93.21
29.91,-90.36
29.8,-98.15
28.95,-95.96
29.67,-95.29
38.94,-74.97
39.36,-74.45
39.39,-74.64
39.33,-74.6
40.74,-74.22
26.14,-80.13
41.18,-73.17
36.09,-96.03
26.62,-80.06
26.02,-80.15
30.48,-84.29
37.65,-80.86
36.83,-81.51
30.44,-91.05
29.97,-90.07
30.21,-93.21
30.37,-90.07
30.17,-93.21
30.38,-89.07
30.54,-89.67
30.37,-90.08
30.19,-93.19
30.31,-91.8
30.24,-92.51
30.15,-91.99
29.83,-90.93
30,-90.05
36.81,-76.28
26.6,-81.96
26.65,-80.08
40.6,-74.06
30.73,-89.68
25.93,-81.7
30.69,-88.09
36.52,-77.91
44.95,-93.29
28.95,-95.37
29.28,-94.81
30.19,-85.19
27.2,-81.84
28.02,-81.96
41.78,-87.6
21.6,-157.9
29.65,-95.34
29.39,-98.48
29.58,-95.04
30.14,-95.44
29.39,-95.12
29.65,-95.5
29.69,-95.33
29.69,-95.55
29.33,-94.95
30.58,-96.32
35.95,-82.5
29.96,-90.09
29.95,-90.32
30.53,-92.07
30.25,-93.18
29.96,-90.03
30.23,-92.65
29.96,-90.37
30.21,-92.04
30.46,-91.08
30.08,-90.48
30.18,-93.2
33.32,-86.98
32.46,-86.43
41.33,-89.13
29.84,-95.65
29.44,-100.9
33.52,-101.9
33.44,-94.07
40.8,-73.7
41.03,-71.96
38.36,-87.57
38.2,-97.52
27.84,-82.16
25.69,-80.43
32.84,-96.68
29.74,-95.36
32.03,-80.97
32.45,-84.91
30.44,-89.05
29.69,-95.52
30.29,-92.03
30.93,-91.35
30.06,-90.49
30.73,-90.18
30.16,-97.62
30.01,-90.1
32.57,-92.15
30.33,-92.06
30.69,-90.18
32.67,-90.04
34.12,-83.55
29.92,-90.09
40.83,-82.98
41.47,-81.55
40.06,-83.11
41.67,-84.44
41.11,-83.69
40.15,-82.93
41.37,-84.69
34.5,-109.34
39.12,-75.69
39.77,-75.51
38.48,-75.11
33.49,-112.22
38.75,-75.16
33.36,-111.95
38.71,-75.1
33.38,-112.08
33.45,-112.11
40.18,-118.47
38.29,-104.61
32.73,-79.95
34.49,-79.87
41.03,-72.45
34.22,-82.07
25.72,-80.3
34.95,-81.34
33.91,-78.07
